t (s); x (mm); v (m/s); mdot (kg/s)
2.628716e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.629449e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.630181e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.630913e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.631645e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.632378e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.633110e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.633842e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.634574e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.635307e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.636039e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.636771e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.637503e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.638235e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.638968e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.639700e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.640432e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.641164e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.641897e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.642629e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.643361e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.644093e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.644826e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.645558e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.646290e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.647022e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.647754e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.648487e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.649219e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.649951e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.650683e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.651416e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.652148e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.652880e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.653612e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.654345e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.655077e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.655809e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.656541e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.657274e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.658006e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.658738e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.659470e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.660202e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.660935e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.661667e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.662399e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.663131e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.663864e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.664596e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.665328e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.666060e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.666793e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.667525e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.668257e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.668989e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.669721e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.670454e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.671186e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.671918e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.672650e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.673383e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.674115e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.674847e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.675579e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.676312e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.677044e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.677776e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.678508e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.679240e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.679973e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.680705e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.681437e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.682169e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.682902e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.683634e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.684366e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.685098e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.685831e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.686563e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.687295e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.688027e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.688760e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.689492e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.690224e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.690956e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.691688e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.692421e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.693153e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.693885e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.694617e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.695350e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.696082e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.696814e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.697546e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.698279e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.699011e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.699743e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.700475e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.701207e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.701940e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.702672e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.703404e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.704136e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.704869e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.705601e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.706333e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.707065e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.707798e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.708530e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.709262e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.709994e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.710727e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.711459e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.712191e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.712923e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.713655e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.714388e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.715120e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.715852e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.716584e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.717317e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.718049e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.718781e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.719513e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.720246e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.720978e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.721710e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.722442e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.723174e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.723907e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.724639e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.725371e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.726103e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.726836e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.727568e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.728300e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.729032e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.729765e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.730497e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.731229e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.731961e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.732694e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.733426e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.734158e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.734890e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.735622e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.736355e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.737087e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.737819e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.738551e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.739284e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.740016e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.740748e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.741480e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.742213e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.742945e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.743677e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.744409e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.745141e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.745874e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.746606e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.747338e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.748070e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.748803e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.749535e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.750267e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.750999e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.751732e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.752464e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.753196e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.753928e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.754660e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.755393e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.756125e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.756857e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.757589e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.758322e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.759054e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.759786e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.760518e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.761251e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.761983e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.762715e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.763447e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.764180e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.764912e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.765644e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.766376e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.767108e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.767841e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.768573e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.769305e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.770037e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.770770e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.771502e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.772234e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.772966e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.773699e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.774431e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.775163e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.775895e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.776627e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.777360e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.778092e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.778824e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.779556e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.780289e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.781021e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.781753e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.782485e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.783218e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.783950e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.784682e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.785414e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.786147e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.786879e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.787611e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.788343e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.789075e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.789808e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.790540e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.791272e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.792004e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.792737e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.793469e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.794201e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.794933e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.795666e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.796398e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.797130e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.797862e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.798594e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.799327e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.800059e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.800791e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.801523e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.802256e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.802988e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.803720e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.804452e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.805185e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.805917e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.806649e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.807381e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.808114e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.808846e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.809578e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.810310e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.811042e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.811775e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.812507e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.813239e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.813971e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.814704e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.815436e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.816168e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.816900e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.817633e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.818365e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.819097e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.819829e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.820561e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.821294e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.822026e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.822758e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.823490e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.824223e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.824955e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.825687e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.826419e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.827152e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.827884e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.828616e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.829348e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.830080e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.830813e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.831545e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.832277e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.833009e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.833742e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.834474e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.835206e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.835938e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.836671e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.837403e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.838135e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.838867e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.839600e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.840332e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.841064e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.841796e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.842528e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.843261e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.843993e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.844725e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.845457e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.846190e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.846922e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.847654e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.848386e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.849119e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.849851e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.850583e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.851315e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.852047e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.852780e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.853512e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.854244e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.854976e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.855709e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.856441e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.857173e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.857905e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.858638e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.859370e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.860102e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.860834e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.861567e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.862299e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.863031e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.863763e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.864495e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.865228e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.865960e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.866692e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.867424e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.868157e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.868889e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.869621e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.870353e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.871086e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.871818e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.872550e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.873282e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.874014e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.874747e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.875479e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.876211e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.876943e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.877676e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.878408e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.879140e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.879872e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.880605e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.881337e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.882069e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.882801e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.883534e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.884266e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.884998e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.885730e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.886462e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.887195e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.887927e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.888659e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.889391e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.890124e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.890856e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.891588e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.892320e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.893053e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.893785e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.894517e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.895249e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.895981e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.896714e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.897446e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.898178e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.898910e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.899643e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.900375e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.901107e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.901839e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.902572e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.903304e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.904036e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.904768e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.905500e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.906233e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.906965e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.907697e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.908429e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.909162e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.909894e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.910626e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.911358e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.912091e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.912823e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.913555e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
2.914287e+00; 1.000000e+01; +0.000000e+00; +2.824859e+01
